timestamp_est,anonymous_id,question
2020-03-21T12:08:35.332Z,a4c13d0e-cdbc-48a8-b24a-7135ec3ed285,"J'ai eu des symptômes en février avec un peu de difficultés à respirer une fois couchée seulement, faible toux, fièvre, courbatures et amygdales super enflées, et grande fatigue 7 à 10 jours de retour à la normale."
2020-03-21T09:58:36.661Z,cd7d48a5-e664-4b53-bfc4-0135570a8865,How do I treat coronavirus?
2020-03-21T09:58:36.672Z,cd7d48a5-e664-4b53-bfc4-0135570a8865,Is it safe to travel to chicago?
2020-03-21T11:47:19.395Z,366a31ab-98bf-4466-b9f3-7b499ac6d75c,How many asymptomatic people are there likely to be?
2020-03-21T10:59:53.337Z,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,suis-je a risque de perdre mon emploi
2020-03-21T11:27:21.479Z,ad249998-092e-4691-98bf-91f2f56c6bbc,
2020-03-21T09:30:09.362Z,49614d98-6864-472f-9cce-e748b0dbfb90,"Avons-nous une idée dans combien de temps les lieux publics/privés (ex: gyms de Crossfit, magasins) réouvriront? Avec précautions et directives bien sûr. "
2020-03-21T09:58:36.66Z,cd7d48a5-e664-4b53-bfc4-0135570a8865,When will it be ok to go outside?
2020-03-21T09:22:36.563Z,507092f6-fee4-47e3-89a1-39c932ac23ae,age wise statistics for covid-19
2020-03-21T02:07:43.819Z,db5a20f9-6ce4-4c89-9833-f4fa5bb70b98,Does temperature has any effect on the virus
2020-03-21T10:37:53.125Z,f689b98c-29f7-4a44-8b62-3b69231c8ca5,Est-ce que nous sommes en période de transmission communautaire?
2020-03-21T09:31:04.859Z,d66fdac6-939a-4737-a37c-69851ecf623a,"Si j’ai une maladie pulmonaire et que je suis infectée par le covid-19, il va s’écouler combien de temps avant de mourir?"
2020-03-21T10:36:23.684Z,f689b98c-29f7-4a44-8b62-3b69231c8ca5,Quoi faire si je tousse
2020-03-21T08:52:33.554Z,04227e51-dd74-4104-9b40-f1be16f97eea,How long will it take to develop a vaccine ? 
2020-03-21T09:45:35.478Z,fdb9ea21-a2c4-4562-b182-b28ff01f256b,How do I know when to get tested?
2020-03-21T12:03:39.463Z,0d1368ad-6269-497a-92be-bef48c314dcd,Are research fundings going to be cut as a result of the virus?
2020-03-21T11:05:06.001Z,3e49cb8e-c3da-4192-ac69-85ac0b50cfe0,Pourquoi je ne peux pas faire de télétravail dans le domaine de la santé 
2020-03-21T10:52:23.4Z,90f34527-81fa-437a-820d-4200855973a6,Qu'arrivera t'il de mon emploi?
2020-03-21T10:59:53.385Z,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,j'ai besoin d'aide je crois
2020-03-21T10:59:53.446Z,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,"j'ai une gastro, j'ai peur de me présenter dans une clinnique"
2020-03-21T12:40:08.923Z,17a0efa7-9250-48eb-8b2e-32ea3f85abaf,"Must the fever-symptom related to COVID-19 be a continuous fever, or is it possible that the fever is short-lived?"
2020-03-21T11:38:28.685Z,4928dcc7-affb-4651-8082-051e4f9fe269,"Est-ce que le covid 19, qui semble etre comparer a une pneumonie"
2020-03-21T10:59:53.411Z,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,comment obtenir de l'info pour le depistage
2020-03-21T14:17:50.653Z,a3b6c189-79f6-4af2-af92-db67168e987b,I have Hashimoto's hypothyroiditis. Am I more at risk? I also had a PE due to Fv-leiden and oral contraceptives in 2001...what do you recommend I do?
2020-03-21T14:03:01.217Z,97204b2c-e758-4ddd-a307-9993c294fd3f,Test 
2020-03-21T16:15:49.232Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Is there a cure for corona virus?
2020-03-21T13:07:20.011Z,a9087615-d23d-475f-8d82-2988881cefe9,Lp test 
2020-03-21T16:15:49.306Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Are young people susceptible to corona virus?
2020-03-21T14:39:38.156Z,82bb15fa-39f0-4203-9de0-654e2355eb6c,Je tousse depuis 5 jours. Est-ce que je devrais aller à l'urgence?
2020-03-21T12:08:45.254Z,b43c1b22-205c-4b49-805f-3b8c0cc3e588,Y a-t-il des dangers pour les femmes enceintes ?
2020-03-21T13:40:33.053Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce que de mettre un masque me protège bien du virus? 
2020-03-21T15:54:28.923Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Est ce que le Coronavirus part au lavage ? 
2020-03-21T16:32:30.495Z,51ca9f71-017c-41b1-af5e-1de3f19883fe,Est-ce que la transmission communautaire est débuté?
2020-03-21T16:15:49.262Z,3eb07cc6-e9a7-40d0-9609-553a07823637,How do I know if I have been infected?
2020-03-21T15:51:43.742Z,ea3021bb-0785-4fdd-a2af-95ae20568b5c,Que dois-je faire si je présente des symptômes du COVID-19 ?
2020-03-21T13:22:06.785Z,018327a0-2672-447f-aa15-5168dbde9c1c,"Après 14 jours de confinement, puis-je retourner au travail si je n'ai pas de symptômes?"
2020-03-21T12:34:36.617Z,57443797-c060-462d-9b47-35a3fbfbcbd7,"Bonjour, puis je me réunir avec des amis ?"
2020-03-21T13:15:29.882Z,00e8ad36-3dc4-4908-98bb-c348d51ec7e3,How does COVID-19 affect asymptomatic people's lungs? 
2020-03-21T16:24:13.235Z,95b95e68-cea1-456f-9120-aefd7834c5e1,What about the researches with respect to treatment of COVID-19
2020-03-21T17:35:54.099Z,d8f93e1c-180c-44c8-8c27-7ebeeceda751,Avez-vous des informaticiens sur COVID-19
2020-03-21T12:36:05.643Z,c6054612-f7c4-4d46-accb-c3f88d514a6d,Est-ce que on peut être malade mais ne pas présenter de symptômes?
2020-03-21T15:51:43.605Z,ea3021bb-0785-4fdd-a2af-95ae20568b5c,Combien de gens sont infectés au Canada ?
2020-03-21T15:54:28.812Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Quelles sont les symptômes du covid ? 
2020-03-21T12:45:44.068Z,9de3aa0d-6b7c-45b9-bf20-9ff9fe36a6a6,Est ce que le covoiturage est à éviter en cette période de pandémie 
2020-03-21T13:49:03.253Z,f05dff01-c140-4b69-bc67-80f491f3ae07,Combien de temps le virus survie t'il hors du corps?
2020-03-21T14:14:42.311Z,a4c13d0e-cdbc-48a8-b24a-7135ec3ed285,Le coronavirus survit-il quand une personne contaminée meurt ?
2020-03-21T15:51:43.68Z,ea3021bb-0785-4fdd-a2af-95ae20568b5c,Quels sont les symptômes du COVID-19 ?
2020-03-21T14:45:32.533Z,83b1fc46-dfa3-40a5-a728-a0cd08cb003a,"J'ai des écoulements nasaux, est-ce que je devrais me faire tester pour le covid?"
2020-03-21T15:03:36.95Z,0c3f8668-cc95-49c7-b6db-8c9d7e33f78c,Test 
2020-03-21T16:15:49.22Z,3eb07cc6-e9a7-40d0-9609-553a07823637,What's corona virus?
2020-03-21T12:22:22.697Z,62c1cd74-c04c-4f5c-a743-91d58d410e34,Hi
2020-03-21T16:41:57.517Z,8c2be3c5-7e39-4cb6-ae74-5c0aff539ab4,What are the Symptome 
2020-03-21T16:18:43.569Z,c8b7b2a5-a411-4c8a-809b-e376fbef8328,"Mon nez coule, dois-je m'inquiéter?"
2020-03-21T14:39:38.158Z,82bb15fa-39f0-4203-9de0-654e2355eb6c,"Si je suis en isolement depuis 10 jours et que mes parents aussi, est-ce qu'on devrait se visiter?"
2020-03-21T12:53:58.382Z,66c7bd79-e62c-428a-adac-f69fb087691c,what is going to happen to us?
2020-03-21T15:39:48.616Z,a6c45235-f509-43c1-9f45-dde1ef257c7d,Combien de morts aujourd’hui dans le monde?
2020-03-21T15:21:13.73Z,9d9d9bac-8687-4951-b247-5822a98869f0,Quels sont les symptômes du Covid-19 ?
2020-03-21T12:45:44.085Z,9de3aa0d-6b7c-45b9-bf20-9ff9fe36a6a6,La femme enceinte est elle considérée plus à risque ?
2020-03-21T14:00:29.15Z,0ca32b20-b512-414f-b84c-5f966c4cb042,Comment puis-je me faire tester?
2020-03-21T16:15:49.283Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Should I go to the ER or my physician directly if I'm infected?
2020-03-21T16:36:51.5Z,6147e278-3c26-40e4-a016-b18f494c03a3,what are the symptoms of covid-19 by day of infection?
2020-03-21T15:45:37.156Z,149bd5f4-019c-4141-9c95-84d4f10bc2f8,How long does the virus remain on a surface?
2020-03-21T16:35:48.448Z,461b0490-15e2-4780-a3cf-cc24c5029b2b,Can you catch covid 19 after having had it before 
2020-03-21T15:15:40.593Z,7ff9c658-7ae1-4e9c-941e-80187cb1c7f0,what is coronavirus
2020-03-21T13:39:24.723Z,0c3f8668-cc95-49c7-b6db-8c9d7e33f78c,Testing 
2020-03-21T15:54:28.836Z,c2a02e70-8aeb-47c0-b026-83d46e30c457,Combien de personnes sont infectés à Montréal ? 
2020-03-21T15:48:29.999Z,291fcd60-0f53-4d6a-bff3-086b6f753267,What are the coronavirus symptoms?
2020-03-21T16:23:07.712Z,254f9eaa-2899-4a93-81db-fa92da868c6d,Combien de cas prévoyons nous avoir d’ici 1mois
2020-03-21T13:34:43.669Z,16c1484f-fcfa-4d3f-979a-d4b728b69bd0,What should i do if i am short of breath?
2020-03-21T15:22:57.414Z,9b1c0bfc-6f52-47df-bed9-cc5a7d292d07,Combien de temps dure un rhume normalement ?
2020-03-21T14:21:13.526Z,4e4447a0-86d9-4c54-9d5b-f956e1cf705f,Est-ce qu'il existe actuellement un médicament efficace contre le Covid-19?
2020-03-21T16:23:07.705Z,254f9eaa-2899-4a93-81db-fa92da868c6d,Es ce facile de se faire tester si nous avons les symptômes
2020-03-21T14:38:01.481Z,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,Prendre une marche avec une autre personne c'est risqué?
2020-03-21T17:54:32.891Z,e912766a-3a24-4c7c-8520-f1552b2b8982,Est ce que je peux aller porter de la nourriture à une personne en quarantaine?
2020-03-21T14:03:01.199Z,97204b2c-e758-4ddd-a307-9993c294fd3f,Test 
2020-03-21T13:22:06.641Z,018327a0-2672-447f-aa15-5168dbde9c1c,Quels sont les critères qui vous permettront de lever l'état d'urgence sanitaire et les consignes de confinement?
2020-03-21T17:04:45.152Z,b46310b5-5877-465c-bd0f-67bad5b70f3a,O que é o covid19 ?
2020-03-21T12:53:58.397Z,66c7bd79-e62c-428a-adac-f69fb087691c,when will the pandemic end?
2020-03-21T13:40:32.963Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,"Je tousse un peu, est ce que je doit me faire tester au covid 19 ? "
2020-03-21T12:34:57.216Z,39f06664-ce29-4156-b875-799c5ccb406d,Test
2020-03-21T14:32:23.113Z,3759c119-2722-46b9-b513-acbdcc5e6e95,My throat seems to burn a little. Should i be worried ?
2020-03-21T14:38:01.608Z,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,"Combien de temps le virus reste sur les surfaces, les vêtements ou les aliments?"
2020-03-21T16:16:36.573Z,bae585c4-38e7-4e93-ac5b-52b2d03ae34b,"Ma conjointe travaille dans un commerce essentiel et est en contact avec plein de gens dont on ne peut pas savoir s'ils sont à risque de propagation ou pas.  Je suis à la maison et je ne sors pas depuis 1 semaine.  Si j'ai des symptômes de rhume sans fièvre, devrais-je m'inquiéter?"
2020-03-21T16:38:20.457Z,d2bf053f-2512-4f30-aab6-cf74894dc3c2,Is the Asymptomatic Carrier a temporary status? 
2020-03-21T23:34:33.238Z,a26511f8-07a7-4e76-a246-c4c22f5f7f04,Non
2020-03-21T13:40:32.902Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Qui est plus à risque de mourir du virus ? 
2020-03-21T15:48:30.015Z,291fcd60-0f53-4d6a-bff3-086b6f753267,Is it OK I go out for a walk alone?
2020-03-21T12:53:58.418Z,66c7bd79-e62c-428a-adac-f69fb087691c,will governments learn from this?
2020-03-21T16:03:27.615Z,1ec981b1-26fc-4ae7-a416-a8c4bc026179,I am coughing so you think I have Coronavirus?
2020-03-21T14:00:29.163Z,0ca32b20-b512-414f-b84c-5f966c4cb042,Mon enfant est malade et a le
2020-03-21T12:36:25.104Z,e186f383-beae-4595-a721-f9bd8c2f0a00,"Comme tierce personne en contacte avec une personne en quarantaine revenant de voyage mais ne présentant pas de symptômes, dois-je me placer en quarantaine?  Et pour quelle période?"
2020-03-21T13:40:32.931Z,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,Est ce que je peux visiter ma famille ? 
2020-03-21T14:52:36.787Z,de362e50-1013-41bd-94e7-e6f76938cecd,Tu réponds pas au question?
2020-03-21T16:52:42.242Z,3d8b0fe1-ac29-4c02-acab-a4834608a0a4,What are the risks for a person between 20 and 40 years old with asthma?
2020-03-21T13:49:03.303Z,f05dff01-c140-4b69-bc67-80f491f3ae07,Y'a t'il vraiment un risque de contagion quand je vais faire l'épicerie?
2020-03-21T16:15:49.323Z,3eb07cc6-e9a7-40d0-9609-553a07823637,Where can I find most up to date numbers on cases and deaths?
2020-03-21T16:38:04.707Z,9a87c6dd-9939-4070-a0d9-da7f66683eb6,Is there an estimate as to how long the crisis will last?
2020-03-21T14:06:54.33Z,637d0a33-e8a2-496d-bbd4-8ad2e93246ad,Est-ce que mes enfants peuvent fréquenter d'autres enfants ?
2020-03-21T15:35:50.242Z,0ad487b2-a4ae-4137-a487-831f7af8827b,Is it true that warm kills Coronavirus?
